N,alpha,beta,gamma
4.425165796632914,1.1632049859730338,2.026982061320358,2.055078769936816
2.2391865486328753,0.8662854239862768,1.5997412771386887,2.1316229767460695
6.582611911781682,1.3254421653133854,2.266948611716663,2.030586383818459
2.1895733863106264,0.8489771152700756,1.5824520396432715,2.1287906879702576
2.3480488821599153,0.8886592550562997,1.6086833608499067,2.137285979662435
2.283571006717163,0.8439639449069658,1.664327770703796,2.1224163569992567
4.396775205742934,1.150409860783222,2.0313647341318024,2.061827044043837
3.407591094396261,1.0452917582394856,1.8182937923964295,2.101483382350649
3.2846004694807163,1.0357283198798655,1.8576086338236033,2.083722596090452
3.146548081299154,1.0041858921921234,1.7933089657977817,2.107360792006765
4.663119353868409,1.1841813471152034,2.0338188610136547,2.066765908156304
2.6686979244087428,0.9315820586412645,1.7167966739855516,2.107403868373175
2.446176497474191,0.90651064266489,1.6360394879271998,2.1356875450130057
1.817880507736091,0.7537116771626446,1.522616314844549,2.1292400880204525
3.8814941461172734,1.1123543482017506,1.8946028012175007,2.084840270476258
3.0949731633250805,1.0110922382537249,1.836942862425788,2.079022943080905
2.819720665867778,0.9383368306920832,1.7430226311181465,2.109388346456646
3.276099795804571,1.0621804747557433,1.7311595103441584,2.128614109768329
4.171622471744199,1.1543931224812967,1.9028080872709645,2.0983812834587496
4.523002753373365,1.1555666364078907,2.0433092949339327,2.0618026548226562
2.5376180190988826,0.9478155953299958,1.617373120462292,2.136720744657688
2.8131682475994206,0.9471902265771452,1.7430817260574816,2.1047125021307447
3.1118248327067075,1.0060132832888504,1.7886578989682456,2.1021322165447396
2.527411343405443,0.9331414694090986,1.6524759901786057,2.1185091913987453
3.3085022723895996,1.0259691728820823,1.8454094984721723,2.0988975683325273
2.7048465457077717,0.9433011507939394,1.7549019992460728,2.09691126527982
3.4677443536903154,1.005518348204347,1.9497925251729071,2.067456354161221
5.481318680963954,1.2992346875276009,2.018691007398703,2.0834260162368863
4.7916424644302475,1.1969399079260792,2.018444955663677,2.075374989643694
2.5434153354221363,0.9135384440918127,1.6842191031925575,2.1141063895775054
2.838782342314021,0.9720343505748011,1.698067333618313,2.1233733571046605
3.225359090607201,1.0234186563918388,1.8291092320957554,2.083917158270116
2.8316441988344456,0.9479756764894399,1.7800410126743338,2.0892528376220003
3.4912376975966324,1.0661150088269935,1.8814842388840443,2.081521356352842
2.6122414555934377,0.9020057673011957,1.7731323158893884,2.0880897586110416
3.8539765100669956,1.0709758245221308,2.0278118674532113,2.0502724452464336
2.5727428221180713,0.9290250461589425,1.7078628051652505,2.099509859115451
3.6552013342988277,1.0733724943680847,1.87939127653829,2.0897202831894632
2.389729283796101,0.8917121014072259,1.5891278439254328,2.1390465857502825
3.402959379546704,1.0550255732415743,1.7971404640165558,2.1072132305734077
2.873546262912044,0.956023839759043,1.761931793397628,2.107734303000042
4.121959252475833,1.1252699594409097,1.9150408899455837,2.100883883406081
3.019920834107728,0.9983671940536034,1.7048595113782092,2.134621943461163
4.857250895745759,1.2022606926379433,2.0222552530929794,2.077632288941196
4.687882995743843,1.2385790002674497,1.9075783276075988,2.1015311358261646
4.0243390418815705,1.122644506932361,1.910620709720158,2.1003071544054923
2.3758607470352127,0.8650910562810232,1.7209629964340725,2.103189153687032
2.114244509528198,0.7992024919713031,1.6543859324955805,2.1036881476526865
4.097793548120392,1.1246121927882518,1.9820800553472955,2.0760944322924555
4.383110533592757,1.1770358219931685,1.9496162350310635,2.079362624925869
4.523182404526835,1.1744296149502993,1.9549936767966833,2.087853863133996
4.315205282648692,1.1638966237974278,1.8913922508398666,2.1063466387319356
4.558985786673692,1.1588600292610938,2.035637926812246,2.0590155007241635
3.00425965558007,0.9657198204849058,1.8880513650195678,2.062384626112682
4.775551030234337,1.1958013627466841,2.003661315837602,2.0810663249647647
3.5659561848193886,1.0833229616957296,1.862150103930043,2.093796597687939
2.8735129947801066,0.9645357484170347,1.7574378345341595,2.101390872243153
1.606790546432424,0.6893156022612822,1.507258730406866,2.133512810210358
2.4003118135964074,0.8852336085921647,1.685454227081529,2.112938324673317
2.7792930221532828,0.9523842254793182,1.7156305347010576,2.112340865170091
2.54470845163539,0.9146426821063598,1.703623003402583,2.112710082192828
3.9555851436785363,1.1128377557569034,1.9339673355570342,2.080044297343204
3.860367029539178,1.1217499648892628,1.8764343281952052,2.0869990959343467
1.9472581947457022,0.8020635418250552,1.5097631133173273,2.154480881306345
2.3528552462744403,0.8517595959088472,1.7060954540276503,2.1059168331376856
1.8165877279956872,0.7754956853410253,1.510179451106048,2.144671107823616
2.2939596933925537,0.8392408859736006,1.671724569696365,2.1055092927300576
3.191151220996658,1.059703912762445,1.6755878534005584,2.142701218788678
2.7128653179878617,0.9594397432772068,1.6574832286283028,2.1288753700207326
2.0966310035123192,0.843352624497874,1.5757526755020372,2.1275798721147283
3.9996680758690184,1.1110555274148775,1.9491029903056547,2.0774167014563742
3.2113250258094803,1.0309501389700484,1.807379486614546,2.086299799260642
4.619828461269993,1.2018835569402604,1.9469314318379214,2.092202476314728
2.8686028684263207,0.9625554115445147,1.7515129768145095,2.096722330401904
3.422194318655477,1.0429216165568371,1.8491554544673117,2.0998433355533255
2.338928620284243,0.8494524259721503,1.6724511981820709,2.112690640446569
4.386610809408919,1.160257013505558,2.0200443122545884,2.061578886838684
1.8813914884408125,0.7722894778877863,1.5610414268610928,2.1274803982231103
2.7410061814869664,0.9489808618194688,1.7381290137044882,2.1012985718669657
5.534515862881511,1.2503239388413354,2.152631757370821,2.054843956795421
2.495463116960319,0.8946035311812833,1.68135999245482,2.118786842242407
1.9121681941699054,0.8149320150299502,1.4902669979460765,2.135844620055104
4.125129602522498,1.1521406285548066,1.8982962124679237,2.086269788495573
1.6911327431066339,0.7031888233784758,1.507488664068624,2.1465849156684524
4.340324124782893,1.1738434022125803,1.9107066261124879,2.1050983340007217
3.260975273674328,1.0115117534442606,1.8411871529613106,2.103773565751726
3.496592178493938,1.0276055511072046,1.9309707148574626,2.079139182680098
3.9673614853254833,1.1445533609090865,1.8800399253905509,2.093514205530789
2.5720491789662967,0.8852208526417269,1.7122911863253012,2.1158808004453626
3.2864219117388456,1.052026203201665,1.796596561167379,2.0978297440137808
2.0149684358190596,0.7887613637984537,1.6125020167094337,2.120905298298453
2.800714807057762,0.9420871338025102,1.7562866364604965,2.091607429294863
3.904219304783085,1.0888849154785922,1.9265032663293018,2.0815121779015073
2.2373487614749377,0.8343581528645413,1.6110130971045449,2.1278179639023844
2.17912065355343,0.8401121729293017,1.6057661577007651,2.1208859205175763
6.57082953076305,1.3404401571722937,2.2051732069929253,2.051189883807723
3.7697882376002916,1.0921020147628617,1.8902320179926952,2.101720462674472
4.367453646909751,1.1378116816180377,2.0320215618139317,2.063026638896478
3.096694326099576,0.9950895440968903,1.8111207123770525,2.094189902822732
2.47918796709887,0.8962132356320719,1.6903851929574503,2.1040408326747784
4.299470637363679,1.1705145139504622,1.8883985556111933,2.1009825489089864
2.5042168037236734,0.9146385462950947,1.6466560899942027,2.1204927481150833
2.2813878214538494,0.8545687147758014,1.6135884552482485,2.134302689327299
3.9920048016259524,1.099895281061041,1.9781416622109302,2.073439703465378
2.8670407496551613,0.9563698042497621,1.742114506992962,2.0999728623795813
3.76462308666183,1.106162709893983,1.9100051041904003,2.077932427248898
2.765087305285992,0.948419702843147,1.6903635877182581,2.123883128500698
2.3713157168718864,0.8691322721910495,1.6750330972551908,2.1143547178047246
2.534725263226456,0.8950470518645759,1.7224328902316857,2.1090160936027154
1.3962106103367975,0.6260900810119828,1.395752205931425,2.1709348456798687
3.238586487805282,1.0200848126714164,1.786022732594342,2.111161086870316
1.7578422008587318,0.7485014595784782,1.4891766781812799,2.1405199714370466
1.9076600522930147,0.7548280692807635,1.5952421913294217,2.1121525496298097
4.940674711220387,1.2305939023528567,1.983194940403885,2.0813403748681005
2.7957464354660413,0.9541333709097981,1.7154844479379618,2.111691693311821
3.5552481029171914,1.069387646071666,1.8589875108910445,2.0976546148131265
4.462158625553787,1.1750133156948048,1.9268781530168269,2.0997016658804415
4.208440457975143,1.139940155845814,1.9223519461931866,2.0917079235462515
2.206488890523605,0.8738234456477032,1.6010266654564385,2.12046593899998
4.7188214655294605,1.1729471644347684,2.0452540147384894,2.070880776220697
2.9451629749444312,0.986930037355872,1.732555859405322,2.1229737665785073
3.626296211192398,1.0544749831860007,1.888825324301698,2.0945066071370073
3.415812991042956,1.0649182381026048,1.819575691637899,2.0863081001720363
2.438695022131738,0.8945019866804338,1.6540161727070706,2.120554133409661
4.15177971773677,1.134323205266889,1.9255808114396735,2.084417359815887
6.576593495506743,1.338802344006297,2.2393269259176822,2.0389999512855774
3.1318733263764424,1.0002679429818688,1.8361450170046583,2.0853105364396463
2.389393428779496,0.885261305798648,1.6564181040686263,2.1195223370235277
5.5014300466419535,1.2891585625820141,2.079130410333042,2.0655163927795015
2.6854369086438035,0.9359204760542338,1.6937923387022495,2.1162231693210836
3.508797604728644,1.0525110972636924,1.8529311289011958,2.0976630570702572
2.455745711535047,0.905882580991257,1.6325987200088308,2.1399129603949274
2.641201238697797,0.9213699485740625,1.7852324840962044,2.078640941867651
2.8822283620602374,0.9606459606332406,1.74587483072547,2.10131201492542
2.459400617588783,0.9135684574671757,1.6419188383690797,2.124094876766642
4.467646440530143,1.1770288496467798,1.9680730279105176,2.0719372195310095
4.209530834993878,1.160888457176159,1.9285862228617472,2.093005006357883
3.6734024456269023,1.0687530763227049,1.9541672528501721,2.0661058115865636
4.105369616920603,1.1528033985147186,1.9081707244040977,2.0890700742486685
4.363762102153224,1.158498001606299,1.9535977949473085,2.0861448277897052
3.4850283603308028,1.0574395284752678,1.8648897588178177,2.083969717901407
2.642563177113896,0.9545627583742834,1.6779771717524528,2.1088925128903373
3.6918844599410905,1.0792793323720582,1.852559128356477,2.098383658726766
2.0098226879202734,0.8232411923331336,1.5046871539020656,2.1548306407526203
3.5454643498941354,1.0737420489395377,1.8712213951502115,2.087163333055348
4.683597149429731,1.1823161654093772,2.0450175497501992,2.0634078513180096
2.4708426231360945,0.8639834686446249,1.784303222657666,2.081312134789934
4.82779959233792,1.2152446201373859,2.05147049306715,2.0629778304100532
3.12475694423366,1.011510395021152,1.7993745911432957,2.098546783482062
2.293422637021789,0.8365779452717493,1.6718678589599585,2.1185066619103026
2.091282132204446,0.8037538942680701,1.5972674639256161,2.135526200168912
3.499112811865867,1.0694784998481395,1.8064329985252765,2.1113309709336328
2.316013896688903,0.8619650174021396,1.628757500128708,2.125045358168959
3.0873510675096836,1.0120384796127928,1.7197838010889521,2.1235879850322577
5.051278088467741,1.190566835116963,2.1042124022756807,2.065761046803333
1.960894734061685,0.7908827669125947,1.5736109905512516,2.1334172248238485
3.075313560743995,0.9788078472524272,1.79519141097787,2.104933374985298
2.7369660518378454,0.92845556744498,1.7189770937145383,2.125895323680191
3.5520210560805663,1.0392382235973086,1.918077492010499,2.0744928896458967
2.8628607447493297,0.9723346632738172,1.7072906213354615,2.114117067610784
5.030289463299618,1.2266141913746347,2.051288375139258,2.0629673506606157
4.189074745741673,1.1369607757491298,1.907768890353362,2.0937580338326596
3.0966663108043546,0.9741991263090095,1.861091713933364,2.084316315045051
2.8363497279679786,0.936970616725014,1.8212711633148098,2.0877375541635197
4.438291090616596,1.2005708928473737,1.890717569731365,2.1010193160664734
4.797316666921465,1.2467883372283934,1.9353699400316327,2.0907198500773836
2.9849037170350425,0.9993843186332041,1.7254275448707785,2.1203033502326756
4.759587743503266,1.2125559338134007,1.9508759858995124,2.0946902396059874
2.6505165059373055,0.9170281142342283,1.721986231921074,2.1147707392565525
4.1125748066939645,1.1112020322425347,1.981847790298333,2.0776309935249757
4.364538807550167,1.180002810987938,1.9450672550902168,2.0963855422025777
2.6478615982604756,0.9196126618974108,1.7237556095027646,2.124706554278376
3.673375244017607,1.076376769762134,1.8635662389853593,2.098477258758416
3.180543135824603,1.0269987300551728,1.8162606371864025,2.0949962103000814
2.4698422738575494,0.90816182144133,1.6565686849170342,2.117482533158344
3.7123219528185274,1.0850865618787018,1.8592637990679004,2.1019437856379324
3.7528862314414826,1.1180775460013526,1.8148808172278081,2.113981800006074
4.584144085717863,1.206975403244717,1.9592178335222095,2.0878531146641652
4.431329196488599,1.1332370228239979,2.106037895659267,2.0454932219222295
5.17314022663192,1.2459316282122752,1.9851973134594603,2.0944248453884637
4.056954319207998,1.1379516769019746,1.8587620956226485,2.111092343907937
2.1767513203552515,0.8264463722248709,1.6061241629828293,2.13119469012538
3.1177154772059446,0.9937138357895242,1.8195422532938867,2.086904476857321
4.70831317706014,1.2147574972317126,1.9468763457731926,2.0916006657900157
4.164265610094754,1.1392374144045618,1.9542426751944648,2.0767381742527258
3.6196155072383993,1.0458130957226743,1.9290281628354427,2.0824388517756156
3.5993661815394185,1.079539014964692,1.8465285888492766,2.104390742431649
2.684438180479493,0.9401667436732468,1.65662974544896,2.1379616201988405
5.361823153776189,1.272263469563011,2.0905445915230727,2.060986047556828
4.355931125198377,1.1625291244418086,1.9548802067001216,2.0876286322547197
1.793141554378282,0.7479220606255439,1.5056931933734032,2.1419191102832946
3.2391921026762716,1.0525850240701815,1.735912272214815,2.122740816504074
2.9175370141612027,0.9934760204882589,1.7565814788730176,2.100222562829511
1.4174038244270086,0.6551833630096637,1.400082493081203,2.152934194477769
3.5981279674177764,1.0998949742854414,1.7514857115220475,2.133710811083366
2.297619413744304,0.8516315180456964,1.6561010417787778,2.1186047716863228
